,county,age group,est_population,est_age_16plus_pop,administered_date,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_unvax_total_pop,cumulative_unvax_16plus_pop,% with at least one dose (out of entire pop),% fully vaccinated (out of entire pop)
22244,Marin,50-64,57467.0,57467.0,2021-01-17,381.0,3814.0,9.0,839.0,381.0,4653.0,52814.0,52814.0,0.08096820784102181,0.0145996832965006
22245,Nevada,50-64,18953.0,18953.0,2021-02-02,33.0,1312.0,65.0,389.0,33.0,1701.0,17252.0,17252.0,0.08974832480346119,0.02052445523136179
22246,Marin,50-64,57467.0,57467.0,2021-01-12,167.0,2494.0,119.0,628.0,167.0,3122.0,54345.0,54345.0,0.05432683105086397,0.010928010858405694
22247,Nevada,50-64,18953.0,18953.0,2021-02-01,31.0,1344.0,5.0,324.0,31.0,1668.0,17285.0,17285.0,0.08800717564501662,0.017094919010183084
22248,Marin,50-64,57467.0,57467.0,2021-01-06,220.0,2198.0,73.0,90.0,220.0,2288.0,55179.0,55179.0,0.0398141542102424,0.0015661162058224721
22249,Nevada,50-64,18953.0,18953.0,2021-01-31,8.0,1318.0,0.0,319.0,8.0,1637.0,17316.0,17316.0,0.08637155067799293,0.016831108531630876
22250,Marin,50-64,57467.0,57467.0,2020-12-29,170.0,1550.0,0.0,0.0,170.0,1550.0,55917.0,55917.0,0.026972001322498128,0.0
22251,Nevada,50-64,18953.0,18953.0,2021-01-30,14.0,1310.0,0.0,319.0,14.0,1629.0,17324.0,17324.0,0.0859494539123094,0.016831108531630876
22252,Marin,50-64,57467.0,57467.0,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,57467.0,57467.0,0.0,0.0
22253,Nevada,50-64,18953.0,18953.0,2021-01-29,107.0,1296.0,11.0,319.0,107.0,1615.0,17338.0,17338.0,0.08521078457236321,0.016831108531630876
22254,Marin,65+,70531.0,70531.0,2021-04-22,57.0,5719.0,118.0,47071.0,57.0,52790.0,17741.0,17741.0,0.7484652138775857,0.6673803008606145
22255,Nevada,50-64,18953.0,18953.0,2021-01-28,94.0,1200.0,15.0,308.0,94.0,1508.0,17445.0,17445.0,0.07956524033134596,0.01625072547881602
22256,Marin,65+,70531.0,70531.0,2021-04-17,40.0,5873.0,72.0,46664.0,40.0,52537.0,17994.0,17994.0,0.7448781386907884,0.6616097886035928
22257,Nevada,50-64,18953.0,18953.0,2021-01-27,106.0,1121.0,6.0,293.0,106.0,1414.0,17539.0,17539.0,0.07460560333456445,0.015459294043159395
22258,Marin,65+,70531.0,70531.0,2021-04-12,47.0,6081.0,67.0,46169.0,61.0,52250.0,18281.0,18281.0,0.7408090059690066,0.6545915980207285
22259,Nevada,50-64,18953.0,18953.0,2021-01-26,46.0,1021.0,20.0,287.0,46.0,1308.0,17645.0,17645.0,0.06901282118925764,0.015142721468896744
22260,Marin,65+,70531.0,70531.0,2021-04-04,26.0,6390.0,12.0,45167.0,28.0,51557.0,18974.0,18974.0,0.7309835391529965,0.640385078901476
22261,Nevada,50-64,18953.0,18953.0,2021-01-25,19.0,995.0,29.0,267.0,19.0,1262.0,17691.0,17691.0,0.06658576478657732,0.014087479554687912
22262,Marin,65+,70531.0,70531.0,2021-03-29,81.0,7225.0,392.0,43661.0,88.0,50886.0,19645.0,19645.0,0.7214699919184472,0.6190327657342162
22263,Nevada,50-64,18953.0,18953.0,2021-01-24,0.0,1005.0,4.0,238.0,0.0,1243.0,17710.0,17710.0,0.06558328496807893,0.012557378779085105
22264,Marin,65+,70531.0,70531.0,2021-03-19,263.0,13043.0,1371.0,36412.0,292.0,49455.0,21076.0,21076.0,0.7011810409607123,0.5162552636429372
22265,Nevada,50-64,18953.0,18953.0,2021-01-23,17.0,1009.0,0.0,234.0,17.0,1243.0,17710.0,17710.0,0.06558328496807893,0.01234633039624334
22266,Marin,65+,70531.0,70531.0,2021-03-08,252.0,25655.0,320.0,21344.0,279.0,46999.0,23532.0,23532.0,0.6663594731394706,0.30261870666798996
22267,Nevada,50-64,18953.0,18953.0,2021-01-22,29.0,992.0,15.0,234.0,29.0,1226.0,17727.0,17727.0,0.06468632934100142,0.01234633039624334
22268,Marin,65+,70531.0,70531.0,2021-02-25,1971.0,26200.0,959.0,13893.0,1972.0,40093.0,30438.0,30438.0,0.5684450808864188,0.19697721569239057
22269,Nevada,50-64,18953.0,18953.0,2021-01-21,33.0,978.0,6.0,219.0,33.0,1197.0,17756.0,17756.0,0.06315622856539861,0.011554898960586715
22270,Marin,65+,70531.0,70531.0,2021-02-13,986.0,21546.0,593.0,5195.0,986.0,26741.0,43790.0,43790.0,0.379138251265401,0.0736555557130907
22271,Nevada,50-64,18953.0,18953.0,2021-01-20,34.0,951.0,5.0,213.0,34.0,1164.0,17789.0,17789.0,0.061415079406954044,0.011238326386324065
22272,Marin,65+,70531.0,70531.0,2021-02-02,573.0,15723.0,295.0,1365.0,573.0,17088.0,53443.0,53443.0,0.2422764458181509,0.019353192213352993
22273,Nevada,50-64,18953.0,18953.0,2021-01-19,45.0,922.0,3.0,208.0,45.0,1130.0,17823.0,17823.0,0.05962116815279903,0.010974515907771857
22274,Marin,65+,70531.0,70531.0,2021-01-20,466.0,4102.0,247.0,516.0,466.0,4618.0,65913.0,65913.0,0.06547475578114588,0.007315932001531242
22275,Nevada,50-64,18953.0,18953.0,2021-01-18,33.0,880.0,4.0,205.0,33.0,1085.0,17868.0,17868.0,0.05724687384582915,0.010816229620640532
22276,Marin,65+,70531.0,70531.0,2020-12-23,83.0,281.0,0.0,0.0,83.0,281.0,70250.0,70250.0,0.00398406374501992,0.0
22277,Nevada,50-64,18953.0,18953.0,2021-01-17,6.0,851.0,0.0,201.0,6.0,1052.0,17901.0,17901.0,0.055505724687384586,0.010605181237798765
22278,Marin,65+,70531.0,70531.0,2020-12-29,54.0,466.0,0.0,0.0,54.0,466.0,70065.0,70065.0,0.006607023861847982,0.0
